timestamp,month,day,year,time,age,mar,sex,chi,cou,urb,edu,med,wor,sec,occ,foc,hom,iin,hin,srh,dan,gov,hyg,cre,int,anc,sto,chr,cov,n,sur1,sur2,sur3,sur4,sur5,sur6,sur7,sur8,sur9,sur10,sur11,sur12,sur13,sur14,sur15,sur16,sur17,sur18,sur19,sur20,sur21,sur22,sur23,sur24,sur25,sur26,sur27,sur28,sur29,sur30,age_n,mar_n,sex_n,chi_n,ucbs,ist,urb_n,edu_n,med_n,wor_n,sec_n,occ_n,foc_n,hom_n,iin_n,hin_n,srh_n,sto_n,chr_n,cov_n,int_n,dan_n,gov_n,hyg_n,cre_n,sur1_n,sur2_n,sur3_n,sur4_n,sur5_n,sur6_n,sur7_n,sur8_n,sur9_n,sur10_n,sur11_n,sur12_n,sur13_n,sur14_n,sur15_n,sur16_n,sur17_n,sur18_n,sur19_n,sur20_n,surA,surAD,sur21_n,sur22_n,sur23_n,sur24_n,sur25_n,sur26_n,sur27_n,sur28_n,sur29_n,sur30_n,surB,surBD
05/09/2020 18:40,5,9,2020,18:40:55,24,Single,Man,I have no children.,BOLU,Urban,Graduate,Primary school,Student,Health,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Occupations related to the armed forces (Ranked Armed Forces Personnel, Police Force Members, Other Law Enforcement Personnel)",No,1500 - 3000,1500 - 3000,Very good,"Yes, I think","Yes, I think",Same,Decreased,Same,Yes,No,No,No,No,Moderate,Moderate,,Low,Low,Low,Low,Low,,Moderate,Low,,,,Low,Low,,,,Low,A little,A little,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,A little,Quite a bit,Quite a bit,2,1,1,1,2,2,2,5.0,1.0,6,4,2,0,2.0,2,2,5,0,0,0,3,2,2,3,4,3,3,0,2,2,2,2,2,0,3,2,0,0,0,2,2,0,0,0,2,27,1,1,1,2,3,2,3,3,1,3,3,22,0
05/09/2020 18:41,5,9,2020,18:41:07,20,Single,Female,I have no children.,KAYSERİ,Urban,Graduate,Primary school,Student,Education,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",,1500 - 3000,1500 - 3000,Kötü,"Yes, I think",I don't know; I'm uncertain,Increased a lot,Increased a lot,Increased a lot,Yes,No,No,No,No,Low,Moderate,Low,,,Low,Low,Moderate,Moderate,Low,Moderate,Low,,Low,,,,,,Low,Extremely,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Extremely,Extremely,Extremely,Very slightly or not at all,Extremely,Very slightly or not at all,1,1,2,1,2,2,2,5.0,1.0,6,3,2,7,,2,2,0,0,0,0,1,2,3,1,1,2,3,2,0,0,2,2,3,3,2,3,2,0,2,0,0,0,0,0,2,28,1,4,0,0,0,4,4,4,0,4,0,20,0
05/09/2020 18:41,5,9,2020,18:41:11,18,Single,Man,I have no children.,İSTANBUL,Urban,Two-year degree or equivalent,"Postgraduate Education (Master's, Doctorate)",Student,Education,,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Partially,12000 - 24000,12000 - 24000,Good,I definitely think so,"No, I don't think",Same,Increased a lot,Increased a lot,Yes,Yes,Yes,No,No,Low,Low,,Low,Low,,Moderate,High,Low,Low,Moderate,,,,Low,Low,Low,,Low,Low,Moderately,Very slightly or not at all,A little,Very slightly or not at all,A little,Moderately,Quite a bit,Moderately,Very slightly or not at all,Quite a bit,1,1,1,1,2,2,2,4.0,6.0,6,3,9999,2,3.0,5,5,4,1,1,0,1,1,4,3,1,2,2,0,2,2,0,3,4,2,2,3,0,0,0,2,2,2,0,2,2,32,1,2,0,1,0,1,2,3,2,0,3,14,1
05/09/2020 18:41,5,9,2020,18:41:49,24,Single,Female,I have no children.,İSTANBUL,Urban,Graduate,Primary school,Student,Other,,"Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",,1500 - 3000,1500 - 3000,Good,"Yes, I think","No, I don't think",Increased,Increased,Decreased,Yes,No,Yes,No,No,Low,Low,Low,,Low,Low,Low,Low,Low,Low,Low,,,,,,Low,,,Low,A little,Very slightly or not at all,Very slightly or not at all,A little,A little,Very slightly or not at all,A little,A little,A little,Very slightly or not at all,2,1,2,1,2,2,2,5.0,1.0,6,7,9999,9,,2,2,4,0,1,0,4,2,4,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,0,2,0,0,2,24,1,1,0,0,1,1,0,1,1,1,0,6,1
05/09/2020 18:41,5,9,2020,18:41:53,20,Single,Female,I have no children.,İSTANBUL,Urban,Two-year degree or equivalent,Primary school,Student,Education,"Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)","Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",,1500 - 3000,1500 - 3000,Kötü,"Yes, I think",I definitely think so,Increased a lot,Increased,Same,Yes,No,Yes,Yes,No,Low,Low,,,Low,Moderate,Moderate,,Moderate,,Low,,,,,Moderate,Low,,Low,Low,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,1,1,2,1,2,2,2,4.0,1.0,6,3,9,9,,2,2,0,0,1,1,3,2,1,1,2,2,2,0,0,2,3,3,0,3,0,2,0,0,0,0,3,2,0,2,2,26,1,1,0,0,0,2,1,0,0,0,1,5,1
05/09/2020 18:42,5,9,2020,18:42:54,31,Married,Female,I have a child/children in the 6-13 age range.,İSTANBUL,Urban,Graduate,Two-year degree or equivalent,Unemployed,Other,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",No,1500 - 3000,3000 - 6000,Very good,I definitely think so,I definitely don't think so,Same,Increased a lot,Same,Yes,No,Yes,No,No,Moderate,Low,Low,,Low,Low,Moderate,Moderate,High,Low,Moderate,Low,,Low,,Low,Low,,Low,Low,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,2,2,2,5,2,2,2,5.0,4.0,1,7,5,5,2.0,2,3,5,0,1,0,3,1,5,3,1,3,2,2,0,2,2,3,3,4,2,3,2,0,2,0,2,2,0,2,2,38,1,4,4,4,4,4,4,4,4,4,4,40,0
05/09/2020 18:43,5,9,2020,18:43:02,50,Single,Female,I have no children.,ANKARA,Urban,Graduate,Primary school,Full-time employee,Other,"Staff working in office services (Clerks, Customer Service Officers, Digital and Material Registrars, etc)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",Partially,3000 - 6000,24000 and above,Good,"Yes, I think",I don't know; I'm uncertain,Increased,Same,Same,Yes,No,No,No,No,Low,Low,,,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,,Low,Low,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,4,1,2,1,1,2,2,5.0,1.0,8,7,4,5,3.0,3,6,4,0,0,0,3,2,3,2,3,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,34,1,2,2,3,2,2,2,2,2,2,2,21,0
05/09/2020 18:43,5,9,2020,18:43:03,36,Married,Female,I have a child/children in the 6-13 age range.,İSTANBUL,Urban,Two-year degree or equivalent,Primary school,Full-time employee,Industry,"Staff working in office services (Clerks, Customer Service Officers, Digital and Material Registrars, etc)",Plant and machine operators and assemblers,Yes,6000 - 12000,3000 - 6000,Good,I don't know; I'm uncertain,I definitely don't think so,Increased,Increased a lot,Increased,Yes,Yes,Yes,No,No,High,Low,,,High,Low,,High,,High,High,,,,High,High,,,Low,High,Extremely,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Moderately,Quite a bit,Very slightly or not at all,3,2,2,5,2,2,2,4.0,1.0,8,5,4,8,1.0,4,3,4,1,1,0,2,3,5,2,1,4,2,0,0,4,2,0,4,0,4,4,0,0,0,4,4,0,0,2,4,38,1,4,0,2,0,0,0,2,2,3,0,13,1
05/09/2020 18:43,5,9,2020,18:43:16,25,Single,Female,I have no children.,TEKİRDAĞ,Urban,Graduate,Primary school,Part-time employee,Industry,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Plant and machine operators and assemblers,No,1500 - 3000,1500 - 3000,Good,I definitely think so,I don't know; I'm uncertain,Same,Same,Same,Yes,No,Yes,No,Yes,Low,,Low,,Low,Low,High,,High,Low,Moderate,Low,Low,Low,,Low,High,,Low,Low,Very slightly or not at all,A little,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,2,1,2,1,2,2,2,5.0,1.0,7,5,2,8,2.0,2,2,4,0,1,0,3,1,3,3,3,2,0,2,0,2,2,4,0,4,2,3,2,2,2,0,2,4,0,2,2,37,1,0,1,0,0,1,0,0,0,2,0,4,1
05/09/2020 18:43,5,9,2020,18:43:54,26,Single,Female,I have no children.,İSTANBUL,Urban,Graduate,Primary school,Full-time employee,Education,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",No,1500 - 3000,1500 - 3000,Good,"Yes, I think",I don't know; I'm uncertain,Increased,Increased,Increased,Yes,Yes,Yes,No,No,High,Low,,,Moderate,,Low,Low,,Moderate,Moderate,,,,Low,Moderate,,,Low,Moderate,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,A little,A little,Very slightly or not at all,Very slightly or not at all,Moderately,2,1,2,1,2,2,2,5.0,1.0,8,3,2,7,2.0,2,2,4,1,1,0,2,2,3,2,2,4,2,0,0,3,0,2,2,0,3,3,0,0,0,2,3,0,0,2,3,29,1,1,0,0,0,1,1,1,0,0,2,6,1
05/09/2020 18:43,5,9,2020,18:43:59,33,Single,Female,I have no children.,İSTANBUL,Urban,Two-year degree or equivalent,Middle School,Full-time employee,Health,"Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)","Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",Yes,3000 - 6000,1500 - 3000,Neither good nor bad,I definitely think so,"Yes, I think",Increased a lot,Same,Decreased a lot,Yes,No,No,No,No,Moderate,Moderate,,,Moderate,,Low,Low,Low,Moderate,Moderate,,,,Low,Moderate,,,Moderate,Moderate,Extremely,Moderately,Extremely,Extremely,Extremely,Moderately,Extremely,Extremely,A little,Extremely,2,1,2,1,2,2,2,4.0,2.0,8,4,1,9,1.0,3,2,3,0,0,0,5,1,2,1,3,3,3,0,0,3,0,2,2,2,3,3,0,0,0,2,3,0,0,3,3,32,1,4,2,4,4,4,2,4,4,1,4,33,0
05/09/2020 18:44,5,9,2020,18:44:26,31,Single,Man,I have no children.,KOCAELİ,Urban,Two-year degree or equivalent,,Full-time employee,Health,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",No,1500 - 3000,3000 - 6000,Good,"Yes, I think","Yes, I think",Increased a lot,Decreased,Same,No,No,Yes,No,No,Moderate,Low,Low,,Low,,Moderate,Low,Low,Low,Moderate,,,,Low,Low,Low,,,,Moderately,Quite a bit,Moderately,A little,A little,Quite a bit,Moderately,Moderately,Quite a bit,A little,2,1,1,1,2,2,2,4.0,,8,4,5,7,2.0,2,3,4,0,1,0,3,2,2,1,4,3,2,2,0,2,0,3,2,2,2,3,0,0,0,2,2,2,0,0,0,27,1,2,3,2,1,1,3,2,2,3,1,20,0
05/09/2020 18:44,5,9,2020,18:44:35,22,Single,Female,I have no children.,TEKİRDAĞ,Urban,Graduate,High school,Student,Education,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Plant and machine operators and assemblers,Yes,3000 - 6000,6000 - 12000,Good,I definitely think so,"No, I don't think",Increased,Decreased,Same,Yes,Yes,No,No,No,Moderate,Low,Low,,Low,Moderate,High,Low,Moderate,Low,Moderate,Low,Low,Low,Low,Low,Moderate,Low,Low,Low,Quite a bit,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,Extremely,2,1,2,1,2,2,2,5.0,3.0,6,3,2,8,1.0,3,4,4,1,0,0,3,1,4,2,4,3,2,2,0,2,3,4,2,3,2,3,2,2,2,2,2,3,2,2,2,45,1,3,3,2,3,3,2,2,3,2,4,27,0
05/09/2020 18:44,5,9,2020,18:44:41,34,Married,Man,I have a child/children in the 6-13 age range.,ANKARA,Urban,Two-year degree or equivalent,Two-year degree or equivalent,Unemployed after the covid-19 crisis,Industry,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Staff working in office services (Clerks, Customer Service Officers, Digital and Material Registrars, etc)",No,0 - 1500,3000 - 6000,Good,"Yes, I think","No, I don't think",Increased a lot,Increased a lot,Increased a lot,Yes,No,Yes,No,No,Moderate,Moderate,,,Moderate,Low,Moderate,Moderate,Low,Low,Moderate,,,,Low,Low,Low,,,Low,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,2,2,1,5,1,2,2,4.0,4.0,2,5,5,4,2.0,1,3,4,0,1,0,1,2,4,1,1,3,3,0,0,3,2,3,3,2,2,3,0,0,0,2,2,2,0,0,2,32,1,2,2,2,2,2,2,2,2,1,2,19,0
05/09/2020 18:44,5,9,2020,18:44:47,22,Single,Female,I have no children.,BİLECİK,Urban,Graduate,High school,Student,Other,"Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)","Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)",,3000 - 6000,3000 - 6000,Neither good nor bad,I don't know; I'm uncertain,"Yes, I think",Increased,Same,Increased a lot,Yes,No,Yes,No,No,Low,Low,,Low,Low,Low,,Low,Low,Low,Low,,,,Low,Low,Low,,,Low,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,2,1,2,1,2,2,2,5.0,3.0,6,7,3,3,,3,3,3,0,1,0,1,3,2,2,3,2,2,0,2,2,2,0,2,2,2,2,0,0,0,2,2,2,0,0,2,26,1,3,3,3,3,3,3,3,3,3,3,30,0
05/09/2020 18:45,5,9,2020,18:45:06,26,Single,Female,I have no children.,İSTANBUL,Urban,Graduate,Middle School,On unpaid leave after the Covid-19 crisis,Other,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",Partially,0 - 1500,3000 - 6000,Kötü,"Yes, I think",I definitely don't think so,Increased,Decreased a lot,Same,Yes,No,Yes,No,No,Low,,Low,Low,,Moderate,Moderate,Low,Moderate,,Low,Low,,,,,Moderate,Low,,,Moderately,Moderately,A little,Moderately,A little,Quite a bit,Quite a bit,Moderately,A little,Quite a bit,2,1,2,1,2,2,2,5.0,2.0,3,7,2,5,3.0,1,3,0,0,1,0,3,2,5,2,5,2,0,2,2,0,3,3,2,3,0,2,2,0,0,0,0,3,2,0,0,26,1,2,2,1,2,1,3,3,2,1,3,20,0
05/09/2020 18:45,5,9,2020,18:45:24,22,Single,Man,I have no children.,ANTALYA,Urban,Graduate,Graduate,On unpaid leave after the Covid-19 crisis,Service,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",No,1500 - 3000,1500 - 3000,Good,I don't know; I'm uncertain,I don't know; I'm uncertain,Same,Increased,Same,No,No,No,No,No,Low,Low,,,,,,Low,,Low,Low,,,,Low,Low,,,,Low,Very slightly or not at all,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,2,1,1,1,2,2,2,5.0,5.0,3,6,5,5,2.0,2,2,4,0,0,0,3,3,3,3,2,2,2,0,0,0,0,0,2,0,2,2,0,0,0,2,2,0,0,0,2,16,1,0,1,0,0,0,0,0,0,0,0,1,1
05/09/2020 18:45,5,9,2020,18:45:24,33,Single,Man,I have no children.,İZMİR,Urban,Middle School,,Self-employed,Industry,Plant and machine operators and assemblers,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",Partially,1500 - 3000,3000 - 6000,Neither good nor bad,"Yes, I think","No, I don't think",Same,Increased,Same,Yes,No,Yes,No,No,Moderate,Low,,,Low,Low,,Low,Low,Low,Moderate,,,,Low,Low,Low,,Low,Low,Moderately,Moderately,Quite a bit,Quite a bit,Quite a bit,A little,Moderately,Moderately,Moderately,Moderately,2,1,1,1,2,2,2,2.0,,9,5,8,5,3.0,2,3,3,0,1,0,3,2,4,3,2,3,2,0,0,2,2,0,2,2,2,3,0,0,0,2,2,2,0,2,2,28,1,2,2,3,3,3,1,2,2,2,2,22,0
05/09/2020 18:46,5,9,2020,18:46:04,24,Single,Man,I have no children.,KOCAELİ,Urban,Graduate,Middle School,Full-time employee,Education,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",Yes,3000 - 6000,3000 - 6000,Very good,I definitely think so,"No, I don't think",Same,Decreased a lot,Decreased,Yes,No,No,No,No,High,Moderate,,,Low,Moderate,Moderate,Low,High,Low,Moderate,,,,Low,Low,Low,,Moderate,Moderate,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,2,1,1,1,2,2,2,5.0,2.0,8,3,2,9,1.0,3,3,5,0,0,0,4,1,4,3,5,4,3,0,0,2,3,3,2,4,2,3,0,0,0,2,2,2,0,3,3,38,1,0,0,0,0,0,0,0,0,0,0,0,1
05/09/2020 18:46,5,9,2020,18:46:40,20,Single,Female,I have no children.,İSTANBUL,Urban,Two-year degree or equivalent,Primary school,Student,Education,,"Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)",No,1500 - 3000,12000 - 24000,Good,I definitely think so,I definitely don't think so,Same,Same,Same,Yes,No,No,No,No,Low,,High,High,,High,Moderate,,High,,Low,High,High,High,,,High,,,,Extremely,Very slightly or not at all,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Moderately,Extremely,1,1,2,1,2,2,2,4.0,1.0,6,3,9999,3,2.0,2,5,4,0,0,0,3,1,5,3,3,2,0,4,4,0,4,3,0,4,0,2,4,4,4,0,0,4,0,0,0,39,1,4,0,4,4,4,4,4,4,2,4,34,0
05/09/2020 18:47,5,9,2020,18:47:26,20,Single,Female,I have no children.,AYDIN,Urban,Graduate,Two-year degree or equivalent,Student,Other,,"Occupations related to the armed forces (Ranked Armed Forces Personnel, Police Force Members, Other Law Enforcement Personnel)",No,3000 - 6000,3000 - 6000,Kötü,I definitely think so,I don't know; I'm uncertain,Increased,Decreased,Same,Yes,No,Yes,No,No,Low,Low,Moderate,High,,High,High,,Low,,Low,High,High,High,,Low,High,Moderate,,,Quite a bit,Moderately,Quite a bit,Extremely,Extremely,Quite a bit,Quite a bit,Quite a bit,Extremely,Quite a bit,1,1,2,1,2,2,2,5.0,4.0,6,7,9999,0,2.0,3,3,0,0,1,0,3,1,3,2,4,2,2,3,4,0,4,4,0,2,0,2,4,4,4,0,2,4,3,0,0,44,1,3,2,3,4,4,3,3,3,4,3,32,0
05/09/2020 18:47,5,9,2020,18:47:29,20,Single,Female,I have no children.,ÇORUM,Urban,Graduate,Primary school,Student,Service,,"Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",,0 - 1500,1500 - 3000,Good,I don't know; I'm uncertain,"Yes, I think",Increased,Same,Increased,No,No,No,No,No,Moderate,Moderate,Low,,Low,Low,,,Moderate,Low,Moderate,Low,Low,Low,Low,,,,Low,,Quite a bit,A little,Very slightly or not at all,Moderately,A little,A little,A little,Very slightly or not at all,Very slightly or not at all,A little,1,1,2,1,2,2,2,5.0,1.0,6,6,9999,9,,1,2,4,0,0,0,2,3,2,2,3,3,3,2,0,2,2,0,0,3,2,3,2,2,2,2,0,0,0,2,0,30,1,3,1,0,2,1,1,1,0,0,1,10,1
05/09/2020 18:47,5,9,2020,18:47:42,23,Single,Female,I have no children.,ESKİŞEHİR,Urban,Graduate,Two-year degree or equivalent,Student,Service,"Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",,3000 - 6000,3000 - 6000,Very good,I definitely think so,"No, I don't think",Increased,Decreased a lot,Same,Yes,No,Yes,No,No,Low,Low,Low,Low,,Low,,,Low,,Moderate,Low,,,,,Low,,,Low,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,2,1,2,1,2,2,2,5.0,4.0,6,6,9,7,,3,3,5,0,1,0,3,1,4,2,5,2,2,2,2,0,2,0,0,2,0,3,2,0,0,0,0,2,0,0,2,21,1,0,0,0,1,1,0,0,0,1,0,3,1
05/09/2020 18:48,5,9,2020,18:48:06,21,Single,Man,I have no children.,İSTANBUL,Urban,Graduate,Two-year degree or equivalent,Student,Education,"Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",Partially,3000 - 6000,3000 - 6000,Good,"Yes, I think",I don't know; I'm uncertain,Increased a lot,Same,Same,Yes,No,Yes,No,No,Low,Moderate,Moderate,Low,Moderate,,Low,Low,Moderate,Moderate,Moderate,,,,Moderate,High,Low,,Low,Moderate,Moderately,Moderately,Quite a bit,A little,A little,Moderately,Moderately,Moderately,Quite a bit,Moderately,2,1,1,1,2,2,2,5.0,4.0,6,3,9,7,3.0,3,3,4,0,1,0,3,2,3,1,3,2,3,3,2,3,0,2,2,3,3,3,0,0,0,3,4,2,0,2,3,40,1,2,2,3,1,1,2,2,2,3,2,20,0
05/09/2020 18:48,5,9,2020,18:48:06,24,Single,Female,I have no children.,İSTANBUL,Urban,High school,High school,Full-time employee,Health,"Staff working in office services (Clerks, Customer Service Officers, Digital and Material Registrars, etc)",Plant and machine operators and assemblers,No,3000 - 6000,6000 - 12000,Good,I definitely think so,I don't know; I'm uncertain,Increased a lot,Increased a lot,Same,Yes,No,Yes,No,No,Low,,Low,Low,Low,Moderate,High,,High,Low,High,Low,Low,Low,Low,Low,Low,,,,Extremely,Moderately,Extremely,Extremely,Extremely,Extremely,Quite a bit,Extremely,A little,A little,2,1,2,1,2,2,2,3.0,3.0,8,4,4,8,2.0,3,4,4,0,1,0,3,1,3,1,1,2,0,2,2,2,3,4,0,4,2,4,2,2,2,2,2,2,0,0,0,37,1,4,2,4,4,4,4,3,4,1,1,31,0
05/09/2020 18:48,5,9,2020,18:48:08,39,Married,Man,I have a child/children in the 0-1 age range.,KIRKLARELİ,Urban,Middle School,Middle School,On unpaid leave after the Covid-19 crisis,Service,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",No,3000 - 6000,3000 - 6000,Very good,I definitely think so,I definitely don't think so,Increased,Decreased,Decreased,Yes,No,No,No,No,High,Low,,,Low,,,Moderate,,Moderate,Moderate,,,,Moderate,Moderate,,,,Moderate,A little,A little,A little,A little,A little,A little,A little,A little,A little,A little,3,2,1,3,2,2,2,2.0,2.0,3,6,5,7,2.0,3,3,5,0,0,0,4,1,5,2,4,4,2,0,0,2,0,0,3,0,3,3,0,0,0,3,3,0,0,0,3,26,1,1,1,1,1,1,1,1,1,1,1,10,1
05/09/2020 18:48,5,9,2020,18:48:09,23,Single,Female,I have no children.,BURSA,Urban,Two-year degree or equivalent,Primary school,Full-time employee,Construction,"Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)","Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",Yes,3000 - 6000,3000 - 6000,Very good,I don't know; I'm uncertain,I definitely think so,Increased,Increased,Increased,Yes,No,No,No,No,High,High,,,Moderate,,,Low,Low,Moderate,High,,,,Low,High,,,Moderate,High,A little,Very slightly or not at all,Very slightly or not at all,A little,Moderately,A little,Extremely,A little,Very slightly or not at all,A little,2,1,2,1,2,2,2,4.0,1.0,8,2,7,9,1.0,3,3,5,0,0,0,2,3,1,2,2,4,4,0,0,3,0,0,2,2,3,4,0,0,0,2,4,0,0,3,4,35,1,1,0,0,1,2,1,4,1,0,1,11,1
05/09/2020 18:48,5,9,2020,18:48:20,18,Single,Man,I have no children.,ANKARA,Urban,High school,Graduate,Student,Education,"Occupations related to the armed forces (Ranked Armed Forces Personnel, Police Force Members, Other Law Enforcement Personnel)","Occupations related to the armed forces (Ranked Armed Forces Personnel, Police Force Members, Other Law Enforcement Personnel)",No,6000 - 12000,6000 - 12000,Very good,I definitely think so,I don't know; I'm uncertain,Same,Decreased,Increased a lot,Yes,No,Yes,No,No,Low,Moderate,,Moderate,Low,Low,Moderate,,Moderate,Low,Low,,,,Low,Low,Moderate,,,Low,Moderately,Very slightly or not at all,A little,Very slightly or not at all,Moderately,A little,Moderately,Quite a bit,Moderately,Quite a bit,1,1,1,1,1,2,2,3.0,5.0,6,3,0,0,2.0,4,4,5,0,1,0,1,1,3,3,4,2,3,0,3,2,2,3,0,3,2,2,0,0,0,2,2,3,0,0,2,31,1,2,0,1,0,2,1,2,3,2,3,16,1
