timestamp,month,day,year,time,age,mar,sex,chi,cou,urb,edu,med,wor,sec,occ,foc,hom,iin,hin,srh,dan,gov,hyg,cre,int,anc,sto,chr,cov,n,sur1,sur2,sur3,sur4,sur5,sur6,sur7,sur8,sur9,sur10,sur11,sur12,sur13,sur14,sur15,sur16,sur17,sur18,sur19,sur20,sur21,sur22,sur23,sur24,sur25,sur26,sur27,sur28,sur29,sur30,age_n,mar_n,sex_n,chi_n,ucbs,ist,urb_n,edu_n,med_n,wor_n,sec_n,occ_n,foc_n,hom_n,iin_n,hin_n,srh_n,sto_n,chr_n,cov_n,int_n,dan_n,gov_n,hyg_n,cre_n,sur1_n,sur2_n,sur3_n,sur4_n,sur5_n,sur6_n,sur7_n,sur8_n,sur9_n,sur10_n,sur11_n,sur12_n,sur13_n,sur14_n,sur15_n,sur16_n,sur17_n,sur18_n,sur19_n,sur20_n,surA,surAD,sur21_n,sur22_n,sur23_n,sur24_n,sur25_n,sur26_n,sur27_n,sur28_n,sur29_n,sur30_n,surB,surBD
11/16/2020 13:50:16,11,16,2020,13:50:16,26,Single,Man,I have no children.,İZMİR,Urban,Two-year degree or equivalent,Two-year degree or equivalent,Full-time employee,Other,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",No,6000 - 12000,6000 - 12000,Very bad,I definitely think so,I definitely don't think so,Same,Increased a lot,Increased a lot,Yes,No,Yes,Yes,No,Low,,Low,Low,,High,High,,High,,Low,Low,Low,Low,,,High,,,,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,Extremely,Moderately,Very slightly or not at all,Extremely,Very slightly or not at all,2,1,1,1,2,2,2,4.0,4.0,8,7,5,7,2.0,4,4,1,0,1,1,1,1,5,3,1,2,0,2,2,0,4,4,0,4,0,2,2,2,2,0,0,4,0,0,0,30,1,0,0,0,1,0,4,2,0,4,0,11,1
11/16/2020 13:50:28,11,16,2020,13:50:28,26,Single,Female,I have no children.,İSTANBUL,Urban,Graduate,High school,Unemployed after the covid-19 crisis,Industry,"Staff working in office services (Clerks, Customer Service Officers, Digital and Material Registrars, etc)","Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)",No,3000 - 6000,6000 - 12000,Very good,I definitely think so,I definitely don't think so,Same,Increased,Increased a lot,Yes,No,No,No,No,Low,,Low,,Low,Low,Moderate,,Moderate,,Low,Low,Low,Low,,,Low,,,,Moderately,Very slightly or not at all,A little,Moderately,Quite a bit,Extremely,Quite a bit,Moderately,Very slightly or not at all,Moderately,2,1,2,1,2,2,2,5.0,3.0,2,5,4,1,2.0,3,4,5,0,0,0,1,1,5,3,2,2,0,2,0,2,2,3,0,3,0,2,2,2,2,0,0,2,0,0,0,24,1,2,0,1,2,3,4,3,2,0,2,19,0
11/16/2020 13:51:19,11,16,2020,13:51:19,31,Single,Female,I have no children.,KONYA,Urban,"Postgraduate Education (Master's, Doctorate)",Graduate,Full-time employee,Health,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",No,6000 - 12000,6000 - 12000,Good,"Yes, I think",I don't know; I'm uncertain,Increased,Increased a lot,Increased a lot,Yes,Yes,Yes,No,No,Low,Low,Low,,Low,Low,Moderate,Low,Moderate,Low,Low,Low,Low,Moderate,Low,Moderate,Low,Low,Low,Low,A little,Very slightly or not at all,Very slightly or not at all,A little,A little,Very slightly or not at all,A little,A little,Very slightly or not at all,A little,2,1,2,1,2,2,2,6.0,5.0,8,4,2,7,2.0,4,4,4,1,1,0,1,2,3,2,1,2,2,2,0,2,2,3,2,3,2,2,2,2,3,2,3,2,2,2,2,42,1,1,0,0,1,1,0,1,1,0,1,6,1
11/16/2020 13:51:29,11,16,2020,13:51:29,21,Single,Female,I have no children.,KARABÜK,Urban,Graduate,Middle School,Student,Construction,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",Yes,1500 - 3000,6000 - 12000,Good,"Yes, I think","No, I don't think",Increased,Same,Same,Yes,No,No,No,No,Low,Moderate,Moderate,,Low,Low,Low,,Moderate,Low,Low,Low,,Moderate,,Low,Low,,,Low,A little,A little,A little,Very slightly or not at all,Moderately,A little,Quite a bit,A little,A little,A little,2,1,2,1,2,2,2,5.0,2.0,6,2,2,5,1.0,2,4,4,0,0,0,3,2,4,2,3,2,3,3,0,2,2,2,0,3,2,2,2,0,3,0,2,2,0,0,2,32,1,1,1,1,0,2,1,3,1,1,1,12,1
11/16/2020 13:51:33,11,16,2020,13:51:33,23,Single,Man,I have no children.,TEKİRDAĞ,Urban,Graduate,Primary school,Full-time employee,Service,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",No,1500 - 3000,0 - 1500,Neither good nor bad,I definitely think so,I don't know; I'm uncertain,Increased,Increased a lot,Increased a lot,Yes,No,Yes,No,No,Low,Low,Moderate,Low,,Moderate,Moderate,,Moderate,,Low,Low,,Low,,,Low,,,,Moderately,Very slightly or not at all,A little,Moderately,Extremely,Moderately,Moderately,Moderately,Moderately,Quite a bit,2,1,1,1,2,2,2,5.0,1.0,8,6,5,7,2.0,2,1,3,0,1,0,1,1,3,2,1,2,2,3,2,0,3,3,0,3,0,2,2,0,2,0,0,2,0,0,0,26,1,2,0,1,2,4,2,2,2,2,3,20,0
11/16/2020 13:51:40,11,16,2020,13:51:40,24,Single,Female,I have no children.,İZMİR,Urban,Graduate,Graduate,Self-employed,Service,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)",Partially,12000 - 24000,12000 - 24000,Very good,"Yes, I think","No, I don't think",Increased,Increased,Same,Yes,No,No,No,No,Moderate,Low,,,Low,,Low,Low,,Moderate,Moderate,,,,,Moderate,,,,Low,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,2,1,2,1,2,2,2,5.0,5.0,9,6,2,1,3.0,5,5,5,0,0,0,3,2,4,2,2,3,2,0,0,2,0,2,2,0,3,3,0,0,0,0,3,0,0,0,2,22,1,0,0,0,0,0,0,0,0,0,0,0,1
11/16/2020 13:52:02,11,16,2020,13:52:02,18,Single,Man,I have no children.,İSTANBUL,Urban,Two-year degree or equivalent,Middle School,Student,Other,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",Yes,6000 - 12000,6000 - 12000,Good,"Yes, I think","No, I don't think",Decreased,Increased,Same,Yes,No,Yes,No,No,Moderate,Moderate,,,Low,Low,Moderate,,Low,Low,Moderate,Low,,,,Moderate,Moderate,,Low,Low,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,1,1,1,1,2,2,2,4.0,2.0,6,7,2,5,1.0,4,4,4,0,1,0,3,2,4,4,2,3,3,0,0,2,2,3,0,2,2,3,2,0,0,0,3,3,0,2,2,32,1,0,0,0,0,1,1,0,0,0,1,3,1
11/16/2020 13:52:49,11,16,2020,13:52:49,29,Single,Female,I have no children.,İSTANBUL,Urban,Graduate,Two-year degree or equivalent,Full-time employee,Other,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",Plant and machine operators and assemblers,No,1500 - 3000,6000 - 12000,Good,"No, I don't think","No, I don't think",Increased a lot,Increased a lot,Increased a lot,Yes,No,Yes,Yes,No,Low,,High,Moderate,,High,High,,High,,Moderate,High,High,High,,,Moderate,,,,Extremely,Extremely,Extremely,Extremely,A little,Moderately,Extremely,Extremely,Extremely,Extremely,2,1,2,1,2,2,2,5.0,4.0,8,7,5,8,2.0,2,4,4,0,1,1,1,4,4,1,1,2,0,4,3,0,4,4,0,4,0,3,4,4,4,0,0,3,0,0,0,39,1,4,4,4,4,1,2,4,4,4,4,35,0
11/16/2020 13:53:28,11,16,2020,13:53:28,29,Single,Man,I have no children.,ANKARA,Urban,Graduate,Graduate,Full-time employee,Service,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Occupations related to the armed forces (Ranked Armed Forces Personnel, Police Force Members, Other Law Enforcement Personnel)",Partially,6000 - 12000,6000 - 12000,Neither good nor bad,I don't know; I'm uncertain,I definitely don't think so,Same,Decreased,Same,No,Yes,Yes,No,No,Low,,Low,,,Low,Low,,Low,,,Low,,Low,,,Low,,,,Moderately,A little,A little,A little,Very slightly or not at all,A little,Moderately,Moderately,Moderately,Very slightly or not at all,2,1,1,1,1,2,2,5.0,5.0,8,6,2,0,3.0,4,4,3,1,1,0,3,3,5,3,4,2,0,2,0,0,2,2,0,2,0,0,2,0,2,0,0,2,0,0,0,16,1,2,1,1,1,0,1,2,2,2,0,12,1
11/16/2020 13:53:39,11,16,2020,13:53:39,25,Single,Man,I have no children.,ISPARTA,Urban,"Postgraduate Education (Master's, Doctorate)",Primary school,Full-time employee,Health,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Skilled agricultural, forestry and aquaculture workers",No,3000 - 6000,3000 - 6000,Very good,"Yes, I think",I definitely don't think so,Increased,Same,Same,Yes,No,No,No,No,Low,,Low,,,Moderate,Moderate,,Moderate,,Low,Moderate,Low,Low,,,Low,Low,,,A little,A little,A little,A little,A little,A little,A little,A little,A little,A little,2,1,1,1,2,2,2,6.0,1.0,8,4,2,6,2.0,3,3,5,0,0,0,3,2,5,2,3,2,0,2,0,0,3,3,0,3,0,2,3,2,2,0,0,2,2,0,0,26,1,1,1,1,1,1,1,1,1,1,1,10,1
11/16/2020 13:53:52,11,16,2020,13:53:52,31,Single,Man,I have no children.,KIRKLARELİ,Rural,"Postgraduate Education (Master's, Doctorate)",Middle School,Full-time employee,Other,"Occupations related to the armed forces (Ranked Armed Forces Personnel, Police Force Members, Other Law Enforcement Personnel)","Occupations related to the armed forces (Ranked Armed Forces Personnel, Police Force Members, Other Law Enforcement Personnel)",Partially,6000 - 12000,6000 - 12000,Good,"Yes, I think","No, I don't think",Increased,Decreased,Same,Yes,Yes,Yes,Yes,No,High,Moderate,,Low,High,,,Moderate,,High,High,,,,Moderate,High,,,Low,Moderate,A little,A little,A little,A little,Quite a bit,A little,Moderately,A little,A little,A little,2,1,1,1,2,2,1,6.0,2.0,8,7,0,0,3.0,4,4,4,1,1,1,3,2,4,2,4,4,3,0,2,4,0,0,3,0,4,4,0,0,0,3,4,0,0,2,3,36,1,1,1,1,1,3,1,2,1,1,1,13,1
11/16/2020 13:53:55,11,16,2020,13:53:55,21,Single,Female,I have no children.,AKSARAY,Urban,Two-year degree or equivalent,Primary school,Student,Education,,"Skilled agricultural, forestry and aquaculture workers",,0 - 1500,0 - 1500,Very good,"Yes, I think",I definitely think so,Increased a lot,Same,Increased a lot,Yes,No,Yes,No,No,Low,Moderate,Moderate,,Moderate,,Low,,Low,Low,Low,,Moderate,Moderate,,Moderate,Moderate,,Low,Low,Extremely,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Extremely,A little,Extremely,A little,Moderately,Extremely,2,1,2,1,2,2,2,4.0,1.0,6,3,9999,6,,1,1,5,0,1,0,1,2,1,1,3,2,3,3,0,3,0,2,0,2,2,2,0,3,3,0,3,3,0,2,2,35,1,4,0,0,0,4,1,4,1,2,4,20,0
11/16/2020 13:54:01,11,16,2020,13:54:01,28,Single,Female,I have no children.,İZMİR,Urban,Two-year degree or equivalent,Primary school,Unemployed,Service,,"Skilled agricultural, forestry and aquaculture workers",,6000 - 12000,6000 - 12000,Very good,I definitely think so,"No, I don't think",Increased a lot,Increased,Increased a lot,Yes,No,Yes,No,No,High,Moderate,,,High,,Low,Low,,Moderate,Moderate,,,,Moderate,Low,,,High,High,Moderately,A little,A little,A little,A little,A little,Moderately,Moderately,A little,A little,2,1,2,1,2,2,2,4.0,1.0,1,6,9999,6,,4,4,5,0,1,0,1,1,4,1,2,4,3,0,0,4,0,2,2,0,3,3,0,0,0,3,2,0,0,4,4,34,1,2,1,1,1,1,1,2,2,1,1,13,1
11/16/2020 13:54:03,11,16,2020,13:54:03,21,Single,Female,I have no children.,İSTANBUL,Urban,Two-year degree or equivalent,Primary school,Student,Health,"Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",Partially,3000 - 6000,12000 - 24000,Good,I definitely think so,"No, I don't think",Increased a lot,Increased,Increased,Yes,Yes,Yes,No,No,Low,Moderate,,,Low,High,High,,High,Low,Low,,,Low,,Low,Moderate,High,,Low,Extremely,Extremely,Quite a bit,Quite a bit,Extremely,Extremely,Quite a bit,Extremely,Quite a bit,Moderately,2,1,2,1,2,2,2,4.0,1.0,6,4,3,7,3.0,3,5,4,1,1,0,2,1,4,1,2,2,3,0,0,2,4,4,0,4,2,2,0,0,2,0,2,3,4,0,2,36,1,4,4,3,3,4,4,3,4,3,2,34,0
11/16/2020 13:54:42,11,16,2020,13:54:42,22,Single,Man,I have no children.,İSTANBUL,Urban,Graduate,High school,Unemployed,Other,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",,1500 - 3000,1500 - 3000,Good,"Yes, I think",I don't know; I'm uncertain,Increased,Same,Same,Yes,No,Yes,No,No,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Moderate,,,,,Low,,,,Low,Moderately,Very slightly or not at all,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,2,1,1,1,2,2,2,5.0,3.0,1,7,2,7,,2,2,4,0,1,0,3,2,3,2,3,4,2,2,2,2,2,2,2,2,2,3,0,0,0,0,2,0,0,0,2,29,1,2,0,2,2,2,2,2,2,1,2,17,0
11/16/2020 13:54:44,11,16,2020,13:54:44,26,Single,Female,I have no children.,MERSİN,Urban,Graduate,Two-year degree or equivalent,Full-time employee,Agriculture,"Staff working in office services (Clerks, Customer Service Officers, Digital and Material Registrars, etc)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",No,1500 - 3000,1500 - 3000,Very good,I definitely think so,I definitely don't think so,Increased,Same,Same,Yes,No,Yes,No,No,Low,Low,,,Low,Moderate,High,,Low,Low,Moderate,,,,Low,Low,Low,,,Low,Very slightly or not at all,Very slightly or not at all,Moderately,Quite a bit,Moderately,A little,Moderately,Very slightly or not at all,A little,Moderately,2,1,2,1,2,2,2,5.0,4.0,8,1,4,5,2.0,2,2,5,0,1,0,3,1,5,2,3,2,2,0,0,2,3,4,0,2,2,3,0,0,0,2,2,2,0,0,2,28,1,0,0,2,3,2,1,2,0,1,2,13,1
11/16/2020 13:54:47,11,16,2020,13:54:47,25,Single,Female,I have no children.,İZMİR,Urban,Graduate,High school,Unpaid family worker (Doing housework etc),Other,"Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)","Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",,1500 - 3000,3000 - 6000,Kötü,I definitely think so,I definitely don't think so,Same,Same,Same,Yes,Yes,Yes,Yes,No,Moderate,Moderate,,,Low,Moderate,Moderate,Low,Low,Low,High,,,,Low,Low,Low,,,Low,Very slightly or not at all,Quite a bit,Quite a bit,A little,Very slightly or not at all,Moderately,Moderately,Very slightly or not at all,Moderately,Very slightly or not at all,2,1,2,1,2,2,2,5.0,3.0,4,7,9,9,,2,3,0,1,1,1,3,1,5,3,3,3,3,0,0,2,3,3,2,2,2,4,0,0,0,2,2,2,0,0,2,32,1,0,3,3,1,0,2,2,0,2,0,13,1
11/16/2020 13:55:22,11,16,2020,13:55:22,24,Single,Man,I have no children.,KONYA,Rural,Graduate,Primary school,Full-time employee,Education,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Partially,3000 - 6000,3000 - 6000,Neither good nor bad,"Yes, I think",I don't know; I'm uncertain,Same,Increased,Increased,Yes,No,Yes,No,No,,Low,Moderate,Moderate,,Low,Low,,Moderate,Moderate,Moderate,Low,Low,Moderate,,,Low,,,,Extremely,Very slightly or not at all,Extremely,Extremely,Quite a bit,Very slightly or not at all,Moderately,Moderately,Very slightly or not at all,Extremely,2,1,1,1,2,2,1,5.0,1.0,8,3,2,2,3.0,3,3,3,0,1,0,2,2,3,3,2,0,2,3,3,0,2,2,0,3,3,3,2,2,3,0,0,2,0,0,0,30,1,4,0,4,4,3,0,2,2,0,4,23,0
11/16/2020 13:55:31,11,16,2020,13:55:31,35,Married,Female,I have a child/children in the 0-1 age range.,İSTANBUL,Urban,"Postgraduate Education (Master's, Doctorate)",Primary school,Full-time employee,Service,"Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)","Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)",Yes,6000 - 12000,6000 - 12000,Good,I definitely think so,I don't know; I'm uncertain,Increased a lot,Same,Increased,Yes,Yes,Yes,No,No,Low,,,,,Moderate,Low,,Low,,High,,,Low,Low,Moderate,Low,,,Low,Quite a bit,Very slightly or not at all,Very slightly or not at all,A little,A little,Very slightly or not at all,Quite a bit,Quite a bit,A little,A little,3,2,2,3,2,2,2,6.0,1.0,8,6,1,3,1.0,4,4,4,1,1,0,2,1,3,1,3,2,0,0,0,0,3,2,0,2,0,4,0,0,2,2,3,2,0,0,2,24,1,3,0,0,1,1,0,3,3,1,1,13,1
11/16/2020 13:56:06,11,16,2020,13:56:06,34,Married,Female,I have no children.,BOLU,Urban,"Postgraduate Education (Master's, Doctorate)","Postgraduate Education (Master's, Doctorate)",Full-time employee,Health,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",No,6000 - 12000,6000 - 12000,Good,I definitely think so,I definitely don't think so,Increased,Decreased,Increased,Yes,No,No,No,No,Moderate,Moderate,Low,Low,Low,Low,Low,,Low,Low,Low,,Low,Low,Low,Low,Low,,,Low,A little,A little,Very slightly or not at all,A little,A little,A little,A little,A little,A little,Very slightly or not at all,2,2,2,1,2,2,2,6.0,6.0,8,4,2,2,2.0,4,4,4,0,0,0,2,1,5,2,4,3,3,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,0,0,2,34,1,1,1,0,1,1,1,1,1,1,0,8,1
11/16/2020 13:56:41,11,16,2020,13:56:41,33,Divorced,Man,I have no children.,ANKARA,Urban,"Postgraduate Education (Master's, Doctorate)",Primary school,Full-time employee,Other,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",Yes,12000 - 24000,12000 - 24000,Neither good nor bad,I don't know; I'm uncertain,"No, I don't think",Increased,Increased,Increased,Yes,Yes,No,Yes,No,Low,Low,Low,Moderate,,,Low,Low,Low,,Moderate,Low,Low,Low,,,Low,Low,,Low,Moderately,Moderately,A little,Moderately,A little,A little,Moderately,A little,Moderately,Moderately,2,3,1,1,1,2,2,6.0,1.0,8,7,2,5,1.0,5,5,3,1,0,1,2,3,4,2,2,2,2,2,3,0,0,2,2,2,0,3,2,2,2,0,0,2,2,0,2,30,1,2,2,1,2,1,1,2,1,2,2,16,1
11/16/2020 13:57:43,11,16,2020,13:57:43,21,Single,Female,I have no children.,MANİSA,Urban,Graduate,High school,Student,Other,,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",,3000 - 6000,3000 - 6000,Good,I don't know; I'm uncertain,"No, I don't think",Increased,Same,Increased,Yes,Yes,Yes,No,No,Low,,High,High,,High,High,,Moderate,,Moderate,High,High,Moderate,,,Moderate,,,,Moderately,Extremely,Moderately,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,2,1,2,1,2,2,2,5.0,3.0,6,7,9999,2,,3,3,4,1,1,0,2,3,4,2,3,2,0,4,4,0,4,4,0,3,0,3,4,4,3,0,0,3,0,0,0,38,1,2,4,2,3,3,3,3,2,3,2,27,0
11/16/2020 13:57:56,11,16,2020,13:57:56,27,Single,Female,I have no children.,KAYSERİ,Urban,"Postgraduate Education (Master's, Doctorate)",High school,Part-time employee,Other,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Skilled agricultural, forestry and aquaculture workers",Partially,3000 - 6000,12000 - 24000,Very good,"No, I don't think","Yes, I think",Same,Same,Decreased,Yes,Yes,Yes,No,No,Low,Low,Moderate,,Low,,Low,Low,Moderate,Low,Low,,,,,Low,Moderate,,,,Moderately,A little,Moderately,A little,Extremely,Quite a bit,Quite a bit,Moderately,A little,Moderately,2,1,2,1,2,2,2,6.0,3.0,7,7,2,6,3.0,3,5,5,1,1,0,4,4,2,3,3,2,2,3,0,2,0,2,2,3,2,2,0,0,0,0,2,3,0,0,0,25,1,2,1,2,1,4,3,3,2,1,2,21,0
11/16/2020 13:58:21,11,16,2020,13:58:21,26,Married,Man,I have no children.,ANKARA,Urban,Graduate,Middle School,Full-time employee,Industry,"Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)","Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",No,3000 - 6000,1500 - 3000,Neither good nor bad,I definitely think so,I definitely don't think so,Same,Increased,Same,Yes,No,No,No,No,Low,,Low,,,Low,High,,High,,High,Low,Low,Low,,,Low,,,,Quite a bit,A little,Quite a bit,Moderately,Quite a bit,A little,Extremely,Quite a bit,A little,Quite a bit,2,2,1,1,1,2,2,5.0,2.0,8,5,3,9,2.0,3,2,3,0,0,0,3,1,5,3,2,2,0,2,0,0,2,4,0,4,0,4,2,2,2,0,0,2,0,0,0,26,1,3,1,3,2,3,1,4,3,1,3,24,0
11/16/2020 13:59:16,11,16,2020,13:59:16,32,Single,Female,I have no children.,İZMİR,Urban,"Postgraduate Education (Master's, Doctorate)",Graduate,Full-time employee,Service,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Yes,6000 - 12000,3000 - 6000,Neither good nor bad,I definitely think so,I definitely don't think so,Same,Same,Same,No,Yes,Yes,No,No,Moderate,Moderate,Low,,Low,Low,Low,,Low,Low,High,Low,Low,Low,Low,Moderate,Low,,Low,Low,Quite a bit,Very slightly or not at all,Moderately,Moderately,Moderately,A little,Extremely,Quite a bit,A little,A little,2,1,2,1,2,2,2,6.0,5.0,8,6,2,2,1.0,4,3,3,1,1,0,3,1,5,3,3,3,3,2,0,2,2,2,0,2,2,4,2,2,2,2,3,2,0,2,2,39,1,3,0,2,2,2,1,4,3,1,1,19,0
11/16/2020 13:59:54,11,16,2020,13:59:54,20,Single,Female,I have no children.,BURSA,Urban,Two-year degree or equivalent,Two-year degree or equivalent,Unemployed,Education,,Plant and machine operators and assemblers,,3000 - 6000,6000 - 12000,Good,I don't know; I'm uncertain,I don't know; I'm uncertain,Increased,Decreased,Decreased,Yes,No,Yes,Yes,No,Low,Low,Low,,Low,Low,Moderate,Low,High,Moderate,Moderate,,,,Low,Low,Moderate,,Low,Moderate,Very slightly or not at all,Quite a bit,Moderately,A little,A little,Moderately,Moderately,A little,Moderately,Very slightly or not at all,1,1,2,1,2,2,2,4.0,4.0,1,3,9999,8,,3,4,4,0,1,1,4,3,3,2,4,2,2,2,0,2,2,3,2,4,3,3,0,0,0,2,2,3,0,2,3,37,1,0,3,2,1,1,2,2,1,2,0,14,1
11/16/2020 14:00:07,11,16,2020,14:00:07,26,Single,Female,I have no children.,İSTANBUL,Urban,Graduate,"Postgraduate Education (Master's, Doctorate)",Part-time employee,Other,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Yes,1500 - 3000,1500 - 3000,Good,I definitely think so,I definitely don't think so,Increased,Increased a lot,Increased a lot,Yes,No,Yes,No,No,Low,Low,Low,,Low,,,,Low,Low,Moderate,,,Low,Low,Low,,,,Low,Very slightly or not at all,Quite a bit,Very slightly or not at all,A little,Very slightly or not at all,Very slightly or not at all,Quite a bit,Moderately,Moderately,A little,2,1,2,1,2,2,2,5.0,6.0,7,7,2,2,1.0,2,2,4,0,1,0,1,1,5,2,1,2,2,2,0,2,0,0,0,2,2,3,0,0,2,2,2,0,0,0,2,23,1,0,3,0,1,0,0,3,2,2,1,12,1
11/16/2020 14:01:10,11,16,2020,14:01:10,18,Single,Female,I have no children.,İSTANBUL,Urban,High school,Primary school,Student,Other,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Plant and machine operators and assemblers,,1500 - 3000,1500 - 3000,Good,I don't know; I'm uncertain,"No, I don't think",Increased,Same,Increased,Yes,Yes,Yes,No,No,Low,Low,Low,,,Moderate,Moderate,Low,Low,Low,Low,Low,Low,Low,,,Low,,,,Quite a bit,Very slightly or not at all,Quite a bit,Moderately,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Very slightly or not at all,Extremely,1,1,2,1,2,2,2,3.0,1.0,6,7,2,8,,2,2,4,1,1,0,2,3,4,2,3,2,2,2,0,0,3,3,2,2,2,2,2,2,2,0,0,2,0,0,0,28,1,3,0,3,2,3,3,3,3,0,4,24,0
