timestamp,month,day,year,time,age,mar,sex,chi,cou,urb,edu,med,wor,sec,occ,foc,hom,iin,hin,srh,dan,gov,hyg,cre,int,anc,sto,chr,cov,n,sur1,sur2,sur3,sur4,sur5,sur6,sur7,sur8,sur9,sur10,sur11,sur12,sur13,sur14,sur15,sur16,sur17,sur18,sur19,sur20,sur21,sur22,sur23,sur24,sur25,sur26,sur27,sur28,sur29,sur30,age_n,mar_n,sex_n,chi_n,ucbs,ist,urb_n,edu_n,med_n,wor_n,sec_n,occ_n,foc_n,hom_n,iin_n,hin_n,srh_n,sto_n,chr_n,cov_n,int_n,dan_n,gov_n,hyg_n,cre_n,sur1_n,sur2_n,sur3_n,sur4_n,sur5_n,sur6_n,sur7_n,sur8_n,sur9_n,sur10_n,sur11_n,sur12_n,sur13_n,sur14_n,sur15_n,sur16_n,sur17_n,sur18_n,sur19_n,sur20_n,surA,surAD,sur21_n,sur22_n,sur23_n,sur24_n,sur25_n,sur26_n,sur27_n,sur28_n,sur29_n,sur30_n,surB,surBD
7/21/2020 19:54:40,7,21,2020,19:54:40,22,Married,Female,I am pregnant.,ANKARA,Urban,High school,Primary school,Unpaid family worker (Doing housework etc),Service,,"Skilled agricultural, forestry and aquaculture workers",,1500 - 3000,1500 - 3000,Very good,I definitely think so,"No, I don't think",Increased a lot,Same,Increased,Yes,No,No,No,Yes (2 kere),High,Low,,,Low,,High,,Low,Moderate,High,,,,Moderate,High,,,Low,Moderate,Quite a bit,Quite a bit,Moderately,Very slightly or not at all,Quite a bit,Extremely,Very slightly or not at all,Very slightly or not at all,Extremely,Very slightly or not at all,2,2,2,2,1,2,2,3.0,1.0,4,6,9999,6,,2,2,5,0,0,0,2,1,4,1,3,4,2,0,0,2,0,4,0,2,3,4,0,0,0,3,4,0,0,2,3,33,1,3,3,2,0,3,4,0,0,4,0,19,0
7/21/2020 19:54:51,7,21,2020,19:54:51,18,Single,Female,I have no children.,KAYSERİ,Urban,High school,Graduate,Student,Other,,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",,6000 - 12000,6000 - 12000,Neither good nor bad,I definitely think so,I definitely don't think so,Increased,Decreased,Same,Yes,Yes,No,Yes,Yes (1 kere),,,High,Moderate,,High,High,,High,,,High,Moderate,High,,,High,Moderate,,,Extremely,A little,Moderately,Moderately,A little,Extremely,Quite a bit,Moderately,Moderately,Extremely,1,1,2,1,2,2,2,3.0,5.0,6,7,9999,5,,4,4,3,1,0,1,3,1,5,2,4,0,0,4,3,0,4,4,0,4,0,0,4,3,4,0,0,4,3,0,0,37,1,4,1,2,2,1,4,3,2,2,4,25,0
7/21/2020 19:56:10,7,21,2020,19:56:10,21,Single,Female,I have no children.,ANKARA,Urban,Graduate,Middle School,Student,Service,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",Plant and machine operators and assemblers,No,1500 - 3000,1500 - 3000,Neither good nor bad,I don't know; I'm uncertain,"Yes, I think",Same,Same,Same,Yes,No,Yes,No,No,Moderate,Moderate,,Low,,Moderate,Low,,Low,,Moderate,Low,,,,,Low,,,,Moderately,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,Quite a bit,Moderately,A little,A little,2,1,2,1,1,2,2,5.0,2.0,6,6,5,8,2.0,2,2,3,0,1,0,3,3,2,3,3,3,3,0,2,0,3,2,0,2,0,3,2,0,0,0,0,2,0,0,0,22,1,2,0,0,0,1,0,3,2,1,1,10,1
7/21/2020 20:00:24,7,21,2020,20:00:24,21,Single,Man,I have no children.,AYDIN,Rural,Graduate,Primary school,Student,Industry,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",,0 - 1500,0 - 1500,Good,I definitely think so,"No, I don't think",Increased,Increased a lot,Increased a lot,Yes,Yes,No,No,No,Moderate,Moderate,Low,,Low,,High,,High,Low,Low,Low,,,Low,Low,Moderate,,,Moderate,Moderately,A little,A little,Moderately,A little,Quite a bit,Quite a bit,A little,Moderately,Extremely,2,1,1,1,2,2,1,5.0,1.0,6,5,2,9,,1,1,4,1,0,0,1,1,4,2,1,3,3,2,0,2,0,4,0,4,2,2,2,0,0,2,2,3,0,0,3,34,1,2,1,1,2,1,3,3,1,2,4,20,0
7/21/2020 20:00:04,7,21,2020,20:00:04,20,Single,Female,I have no children.,ANKARA,Urban,Graduate,Primary school,Student,Other,"Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",Plant and machine operators and assemblers,Yes,1500 - 3000,1500 - 3000,Neither good nor bad,I don't know; I'm uncertain,"No, I don't think",Increased a lot,Increased a lot,Increased a lot,Yes,No,Yes,No,No,Low,,Low,Moderate,Low,Low,High,Low,Moderate,Low,Low,Moderate,,Low,Low,,,,,Low,Extremely,Extremely,Quite a bit,Extremely,Extremely,Extremely,Quite a bit,Extremely,Quite a bit,Extremely,1,1,2,1,1,2,2,5.0,1.0,6,7,7,8,1.0,2,2,3,0,1,0,1,3,4,1,1,2,0,2,3,2,2,4,2,3,2,2,3,0,2,2,0,0,0,0,2,33,1,4,4,3,4,4,4,3,4,3,4,37,0
7/21/2020 20:02:24,7,21,2020,20:02:24,18,Single,Female,I have no children.,HATAY,Urban,Graduate,Two-year degree or equivalent,Student,Education,,"Occupations related to the armed forces (Ranked Armed Forces Personnel, Police Force Members, Other Law Enforcement Personnel)",,3000 - 6000,3000 - 6000,Very bad,I don't know; I'm uncertain,"No, I don't think",Increased,Decreased a lot,Same,Yes,No,Yes,No,No,Low,Moderate,Moderate,,Low,Low,,,High,,Low,Low,Low,Moderate,,Low,Low,Low,,,Moderately,A little,Extremely,Quite a bit,Moderately,Moderately,Extremely,Moderately,A little,Quite a bit,1,1,2,1,2,2,2,5.0,4.0,6,3,9999,0,,3,3,1,0,1,0,3,3,4,2,5,2,3,3,0,2,2,0,0,4,0,2,2,2,3,0,2,2,2,0,0,31,1,2,1,4,3,2,2,4,2,1,3,24,0
7/21/2020 20:03:28,7,21,2020,20:03:28,35,Married,Man,I have a child/children in the 2-6 age range.,BALIKESİR,Rural,Graduate,Graduate,Self-employed,Other,"Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)","Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",Partially,6000 - 12000,3000 - 6000,Good,I don't know; I'm uncertain,I definitely think so,Increased,Increased,Increased,No,No,No,No,Yes (1 kere),Low,Low,,,Low,,,Low,,Moderate,Moderate,,,,Moderate,Moderate,,,,Moderate,Very slightly or not at all,A little,Very slightly or not at all,Very slightly or not at all,Moderately,A little,Moderately,Very slightly or not at all,Moderately,Very slightly or not at all,3,2,1,4,2,2,1,5.0,5.0,9,7,1,9,3.0,4,3,4,0,0,0,2,3,1,2,2,2,2,0,0,2,0,0,2,0,3,3,0,0,0,3,3,0,0,0,3,23,1,0,1,0,0,2,1,2,0,2,0,8,1
7/21/2020 20:05:51,7,21,2020,20:05:51,24,Single,Man,I have no children.,İSTANBUL,Urban,"Postgraduate Education (Master's, Doctorate)","Postgraduate Education (Master's, Doctorate)",Unemployed,Service,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",,3000 - 6000,3000 - 6000,Good,I definitely think so,I definitely don't think so,Increased a lot,Decreased a lot,Increased,Yes,No,Yes,No,No,Moderate,Low,Low,,Moderate,Moderate,High,,High,Moderate,Moderate,,,,,Low,Moderate,,Moderate,Moderate,A little,Moderately,Moderately,A little,Quite a bit,A little,Very slightly or not at all,Very slightly or not at all,Quite a bit,Very slightly or not at all,2,1,1,1,2,2,2,6.0,6.0,1,6,2,2,,3,3,4,0,1,0,2,1,5,1,5,3,2,2,0,3,3,4,0,4,3,3,0,0,0,0,2,3,0,3,3,38,1,1,2,2,1,3,1,0,0,3,0,13,1
7/21/2020 20:06:47,7,21,2020,20:06:47,18,Single,Female,I have no children.,DİYARBAKIR,Urban,High school,Middle School,Student,Education,,"Staff working in office services (Clerks, Customer Service Officers, Digital and Material Registrars, etc)",No,1500 - 3000,3000 - 6000,Kötü,I definitely think so,I definitely don't think so,Increased,Increased,Increased,Yes,Yes,Yes,No,No,,,High,Low,,High,High,,High,,Moderate,High,High,High,,,Moderate,,,,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,1,1,2,1,2,2,2,3.0,2.0,6,3,9999,4,2.0,2,3,0,1,1,0,2,1,5,2,2,0,0,4,2,0,4,4,0,4,0,3,4,4,4,0,0,3,0,0,0,36,1,4,4,4,4,4,4,4,4,4,4,40,0
7/21/2020 20:07:50,7,21,2020,20:07:50,23,Single,Man,I have no children.,İSTANBUL,Urban,Graduate,,Full-time employee,Other,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",No,3000 - 6000,1500 - 3000,Very good,"No, I don't think","No, I don't think",Increased,Same,Same,No,No,Yes,No,No,Moderate,Low,,,Moderate,Low,Low,Low,Moderate,Low,Low,Moderate,Low,Low,,Low,Low,,Low,Low,A little,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,A little,A little,Very slightly or not at all,A little,2,1,1,1,2,2,2,5.0,,8,7,2,5,2.0,3,2,5,0,1,0,3,4,4,2,3,3,2,0,0,3,2,2,2,3,2,2,3,2,2,0,2,2,0,2,2,36,1,1,1,0,0,0,1,1,1,0,1,6,1
7/21/2020 20:09:05,7,21,2020,20:09:05,31,Single,Female,I have no children.,İSTANBUL,Urban,"Postgraduate Education (Master's, Doctorate)",Primary school,Full-time employee,Health,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",No,3000 - 6000,3000 - 6000,Very bad,I definitely think so,"No, I don't think",Same,Same,Same,Yes,Yes,Yes,No,No,,,,Moderate,,High,High,,High,,,High,High,High,,,High,,,,Extremely,Moderately,Extremely,Extremely,Very slightly or not at all,Extremely,Extremely,Extremely,Extremely,Extremely,2,1,2,1,2,2,2,6.0,1.0,8,4,2,2,2.0,3,3,1,1,1,0,3,1,4,3,3,0,0,0,3,0,4,4,0,4,0,0,4,4,4,0,0,4,0,0,0,31,1,4,2,4,4,0,4,4,4,4,4,34,0
7/21/2020 20:10:41,7,21,2020,20:10:41,32,Married,Female,I have no children.,İSTANBUL,Urban,"Postgraduate Education (Master's, Doctorate)",Graduate,Full-time employee,Agriculture,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)",Partially,3000 - 6000,1500 - 3000,Good,"Yes, I think","No, I don't think",Increased,Same,Same,Yes,Yes,No,No,No,Low,Low,Low,Moderate,Low,Low,Moderate,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Extremely,Quite a bit,Quite a bit,Moderately,Quite a bit,2,2,2,1,2,2,2,6.0,5.0,8,1,2,3,3.0,3,2,4,1,0,0,3,2,4,2,3,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,42,1,3,3,3,3,3,4,3,3,2,3,30,0
7/21/2020 20:10:40,7,21,2020,20:10:40,27,Single,Man,I have no children.,ŞANLIURFA,Urban,Graduate,,Self-employed,Service,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Plant and machine operators and assemblers,No,1500 - 3000,1500 - 3000,Very good,"Yes, I think","No, I don't think",Same,Same,Same,Yes,No,Yes,No,No,High,Low,,,Low,,Low,,Low,Low,Moderate,,,Low,Low,Low,Low,,Low,Low,Moderately,A little,A little,Quite a bit,Moderately,A little,A little,Quite a bit,Moderately,Moderately,2,1,1,1,2,2,2,5.0,,9,6,2,8,2.0,2,2,5,0,1,0,3,2,4,3,3,4,2,0,0,2,0,2,0,2,2,3,0,0,2,2,2,2,0,2,2,29,1,2,1,1,3,2,1,1,3,2,2,18,0
7/21/2020 20:12:34,7,21,2020,20:12:34,21,Single,Female,I have no children.,İSTANBUL,Urban,Two-year degree or equivalent,Primary school,Unemployed,Service,"Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",,3000 - 6000,3000 - 6000,Good,I definitely think so,"Yes, I think",Increased,Same,Same,Yes,No,No,No,Yes (1 kere),Moderate,Low,,,Low,Moderate,High,Moderate,Moderate,Low,Low,,,,Low,Low,Low,,,Low,Quite a bit,A little,Moderately,Moderately,Extremely,A little,Quite a bit,Quite a bit,A little,Quite a bit,2,1,2,1,2,2,2,4.0,1.0,1,6,3,5,,3,3,4,0,0,0,3,1,2,2,3,3,2,0,0,2,3,4,3,3,2,2,0,0,0,2,2,2,0,0,2,32,1,3,1,2,2,4,1,3,3,1,3,23,0
7/21/2020 20:13:25,7,21,2020,20:13:25,22,Single,Female,I have no children.,BURSA,Urban,Graduate,Primary school,Student,Other,,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",,1500 - 3000,1500 - 3000,Good,I definitely think so,I don't know; I'm uncertain,Increased,Increased,Increased,Yes,No,Yes,No,No,Low,Low,Low,,,Low,Moderate,,Moderate,,Low,Low,,,,Low,Low,,,,Quite a bit,Quite a bit,A little,A little,A little,Moderately,Extremely,Quite a bit,Moderately,Extremely,2,1,2,1,2,2,2,5.0,1.0,6,7,9999,5,,2,2,4,0,1,0,2,1,3,2,2,2,2,2,0,0,2,3,0,3,0,2,2,0,0,0,2,2,0,0,0,22,1,3,3,1,1,1,2,4,3,2,4,24,0
7/21/2020 20:13:57,7,21,2020,20:13:57,35,Single,Female,I have no children.,İSTANBUL,Urban,Graduate,High school,Full-time employee,Other,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Yes,6000 - 12000,3000 - 6000,Very good,"Yes, I think",I don't know; I'm uncertain,Increased,Same,Increased a lot,Yes,Yes,No,No,No,Moderate,Moderate,,,Moderate,,,Moderate,,Moderate,Moderate,,,,Moderate,Moderate,,,Moderate,Moderate,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,3,1,2,1,2,2,2,5.0,3.0,8,7,2,2,1.0,4,3,5,1,0,0,1,2,3,2,3,3,3,0,0,3,0,0,3,0,3,3,0,0,0,3,3,0,0,3,3,30,1,2,2,2,2,2,2,2,2,2,2,20,0
7/21/2020 20:14:48,7,21,2020,20:14:48,21,Single,Female,I have no children.,ESKİŞEHİR,Urban,Graduate,Primary school,Student,Service,,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",No,3000 - 6000,3000 - 6000,Good,"Yes, I think","No, I don't think",Increased a lot,Increased,Same,Yes,No,Yes,No,No,Low,,High,Low,,High,Moderate,,High,,Low,Moderate,Moderate,High,,Low,Moderate,Low,,,Moderately,Very slightly or not at all,Moderately,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,2,1,2,1,2,2,2,5.0,1.0,6,6,9999,5,2.0,3,3,4,0,1,0,3,2,4,1,2,2,0,4,2,0,4,3,0,4,0,2,3,3,4,0,2,3,2,0,0,38,1,2,0,2,3,3,2,3,2,3,3,23,0
7/21/2020 20:15:14,7,21,2020,20:15:14,21,Single,Female,I have no children.,ANKARA,Urban,High school,Primary school,Full-time employee,Health,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",No,1500 - 3000,1500 - 3000,Good,I definitely think so,"No, I don't think",Increased,Increased a lot,Increased a lot,Yes,No,No,No,No,Low,Moderate,,,Low,,Low,,Low,Moderate,High,,,,Moderate,High,,,Low,High,Quite a bit,Very slightly or not at all,A little,Very slightly or not at all,Very slightly or not at all,A little,Extremely,Moderately,Very slightly or not at all,Moderately,2,1,2,1,1,2,2,3.0,1.0,8,4,5,2,2.0,2,2,4,0,0,0,1,1,4,2,1,2,3,0,0,2,0,2,0,2,3,4,0,0,0,3,4,0,0,2,4,31,1,3,0,1,0,0,1,4,2,0,2,13,1
7/21/2020 20:15:49,7,21,2020,20:15:49,23,Single,Female,I have no children.,İSTANBUL,Urban,Two-year degree or equivalent,High school,Full-time employee,Service,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)",No,3000 - 6000,1500 - 3000,Good,I don't know; I'm uncertain,"No, I don't think",Increased a lot,Same,Increased a lot,Yes,No,No,No,Yes (1 kere),High,High,High,High,Moderate,Low,Moderate,Low,Moderate,Moderate,High,Low,,,Moderate,Low,Moderate,,,Low,Extremely,Extremely,Extremely,Extremely,Very slightly or not at all,Extremely,Extremely,Extremely,Extremely,Extremely,2,1,2,1,2,2,2,4.0,3.0,8,6,2,3,2.0,3,2,4,0,0,0,1,3,4,1,3,4,4,4,4,3,2,3,2,3,3,4,2,0,0,3,2,3,0,0,2,48,0,4,4,4,4,0,4,4,4,4,4,36,0
7/21/2020 20:15:55,7,21,2020,20:15:55,24,Single,Female,I have no children.,İZMİR,Urban,Graduate,Two-year degree or equivalent,Unemployed,Industry,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Staff working in office services (Clerks, Customer Service Officers, Digital and Material Registrars, etc)",,3000 - 6000,3000 - 6000,Good,I definitely think so,"No, I don't think",Increased,Increased,Increased,Yes,No,No,No,No,Low,Low,Low,Low,Low,Moderate,Moderate,,Moderate,,Low,Low,Low,Moderate,,,Low,,,,Quite a bit,Very slightly or not at all,Moderately,Quite a bit,A little,Quite a bit,Moderately,Quite a bit,Moderately,Quite a bit,2,1,2,1,2,2,2,5.0,4.0,1,5,2,4,,3,3,4,0,0,0,2,1,4,2,2,2,2,2,2,2,3,3,0,3,0,2,2,2,3,0,0,2,0,0,0,30,1,3,0,2,3,1,3,2,3,2,3,22,0
7/21/2020 20:16:20,7,21,2020,20:16:20,21,Single,Female,I have no children.,İSTANBUL,Urban,Graduate,Graduate,Unemployed,Industry,,"Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",No,1500 - 3000,3000 - 6000,Kötü,"Yes, I think","No, I don't think",Increased,Increased,Increased,Yes,Yes,Yes,No,No,Low,Low,Low,,,High,High,,High,,Low,High,Low,Low,,,Low,,,,A little,A little,A little,A little,Very slightly or not at all,Moderately,A little,A little,A little,Moderately,2,1,2,1,2,2,2,5.0,5.0,1,5,9999,9,2.0,2,3,0,1,1,0,2,2,4,2,2,2,2,2,0,0,4,4,0,4,0,2,4,2,2,0,0,2,0,0,0,30,1,1,1,1,1,0,2,1,1,1,2,11,1
7/21/2020 20:16:45,7,21,2020,20:16:45,30,Single,Female,I have no children.,İSTANBUL,Urban,Graduate,Primary school,Part-time employee,Service,"Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)","Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)",No,1500 - 3000,3000 - 6000,Good,I definitely think so,I definitely don't think so,Same,Increased,Decreased a lot,Yes,No,Yes,No,Yes (2 kere),Low,,Low,,Low,Low,High,Low,High,Low,Moderate,Moderate,Moderate,Moderate,,Low,Moderate,Low,,,Extremely,A little,Very slightly or not at all,Very slightly or not at all,Extremely,Moderately,A little,Very slightly or not at all,Quite a bit,Extremely,2,1,2,1,2,2,2,5.0,1.0,7,6,7,1,2.0,2,3,4,0,1,0,5,1,5,3,2,2,0,2,0,2,2,4,2,4,2,3,3,3,3,0,2,3,2,0,0,39,1,4,1,0,0,4,2,1,0,3,4,19,0
7/21/2020 20:18:11,7,21,2020,20:18:11,24,Single,Female,I have no children.,BURSA,Rural,Two-year degree or equivalent,Primary school,Full-time employee,Service,"Staff working in office services (Clerks, Customer Service Officers, Digital and Material Registrars, etc)","Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)",Partially,3000 - 6000,3000 - 6000,Very good,"Yes, I think","No, I don't think",Same,Increased,Increased a lot,Yes,Yes,Yes,No,No,High,Moderate,,,,Low,High,Low,Moderate,High,High,,Moderate,,,Low,Low,,,Low,Extremely,Very slightly or not at all,A little,Very slightly or not at all,Extremely,Extremely,Extremely,Extremely,Very slightly or not at all,Quite a bit,2,1,2,1,2,2,1,4.0,1.0,8,6,4,1,3.0,3,3,5,1,1,0,1,2,4,3,2,4,3,0,0,0,2,4,2,3,4,4,0,3,0,0,2,2,0,0,2,35,1,4,0,1,0,4,4,4,4,0,3,24,0
7/21/2020 20:18:45,7,21,2020,20:18:45,27,Single,Female,I have no children.,İSTANBUL,Urban,Graduate,Primary school,Full-time employee,Health,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",No,1500 - 3000,6000 - 12000,Neither good nor bad,I definitely think so,I definitely don't think so,Same,Same,Same,Yes,No,Yes,No,No,Low,,Low,Moderate,,Low,Low,,Low,Low,High,Low,Low,Low,Low,Low,Low,,,,Quite a bit,A little,Quite a bit,Quite a bit,Very slightly or not at all,Extremely,Extremely,Extremely,A little,Extremely,2,1,2,1,2,2,2,5.0,1.0,8,4,5,2,2.0,2,4,3,0,1,0,3,1,5,3,3,2,0,2,3,0,2,2,0,2,2,4,2,2,2,2,2,2,0,0,0,31,1,3,1,3,3,0,4,4,4,1,4,27,0
7/21/2020 20:19:14,7,21,2020,20:19:14,23,Single,Female,I have no children.,KONYA,Urban,Graduate,Primary school,Student,Service,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",No,3000 - 6000,1500 - 3000,Neither good nor bad,I definitely think so,"No, I don't think",Increased a lot,Increased,Same,Yes,No,No,No,No,,,Moderate,Moderate,Low,High,High,High,High,,Low,High,High,Moderate,Low,,High,Low,,,Extremely,A little,Quite a bit,Quite a bit,Quite a bit,Extremely,Extremely,Extremely,Quite a bit,Extremely,2,1,2,1,2,2,2,5.0,1.0,6,6,5,9,2.0,3,2,3,0,0,0,3,1,4,1,2,0,0,3,3,2,4,4,4,4,0,2,4,4,3,2,0,4,2,0,0,45,1,4,1,3,3,3,4,4,4,3,4,33,0
7/21/2020 20:19:24,7,21,2020,20:19:24,33,Single,Female,I have no children.,İSTANBUL,Urban,"Postgraduate Education (Master's, Doctorate)",High school,Full-time employee,Education,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",No,6000 - 12000,6000 - 12000,Very good,"Yes, I think","Yes, I think",Increased,Increased,Increased,Yes,No,No,No,Yes (2 kere),Moderate,Moderate,,Low,Moderate,Low,Low,Moderate,Low,Moderate,High,,,,Moderate,Moderate,Low,,Moderate,High,A little,Moderately,Very slightly or not at all,A little,A little,A little,A little,A little,A little,A little,2,1,2,1,2,2,2,6.0,3.0,8,3,2,2,2.0,4,4,5,0,0,0,2,2,2,2,2,3,3,0,2,3,2,2,3,2,3,4,0,0,0,3,3,2,0,3,4,42,1,1,2,0,1,1,1,1,1,1,1,10,1
7/21/2020 20:20:16,7,21,2020,20:20:16,32,Married,Man,I have a child/children in the 2-6 age range.,İSTANBUL,Urban,Graduate,Middle School,Full-time employee,Service,"Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",Yes,6000 - 12000,12000 - 24000,Good,I definitely think so,I don't know; I'm uncertain,Increased,Same,Increased,Yes,Yes,No,No,No,Low,Low,Low,,Low,Low,Moderate,Low,Moderate,Low,Moderate,Low,,,Low,Low,Low,Moderate,Low,Low,Moderately,Moderately,A little,A little,Moderately,A little,Moderately,Moderately,Moderately,Moderately,2,2,1,4,2,2,2,5.0,2.0,8,6,1,7,1.0,4,5,4,1,0,0,2,1,3,2,3,2,2,2,0,2,2,3,2,3,2,3,2,0,0,2,2,2,3,2,2,38,1,2,2,1,1,2,1,2,2,2,2,17,0
7/21/2020 20:20:27,7,21,2020,20:20:27,29,Single,Female,I have no children.,MERSİN,Rural,"Postgraduate Education (Master's, Doctorate)",Graduate,Full-time employee,Education,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Partially,3000 - 6000,0 - 1500,Very good,"Yes, I think","No, I don't think",Increased,Same,Same,Yes,No,No,No,No,Low,Low,,,Low,Low,Low,Low,Low,Low,Low,,,,Low,Low,Low,,Low,Low,A little,Very slightly or not at all,Moderately,Moderately,Very slightly or not at all,Very slightly or not at all,Moderately,A little,Moderately,A little,2,1,2,1,2,2,1,6.0,5.0,8,3,2,2,3.0,3,1,5,0,0,0,3,2,4,2,3,2,2,0,0,2,2,2,2,2,2,2,0,0,0,2,2,2,0,2,2,28,1,1,0,2,2,0,0,2,1,2,1,11,1
7/21/2020 20:21:55,7,21,2020,20:21:55,20,Single,Female,I have no children.,İSTANBUL,Urban,High school,Primary school,Unemployed after the covid-19 crisis,Service,,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",,1500 - 3000,3000 - 6000,Good,I definitely think so,"Yes, I think",Increased a lot,Same,Same,Yes,No,Yes,No,No,Moderate,High,Low,Low,High,Low,High,,Low,Low,High,,,Low,Moderate,Moderate,Low,,Low,Low,A little,Moderately,A little,Moderately,Very slightly or not at all,A little,Very slightly or not at all,A little,A little,Moderately,1,1,2,1,2,2,2,3.0,1.0,2,6,9999,5,,2,3,4,0,1,0,3,1,2,1,3,3,4,2,2,4,2,4,0,2,2,4,0,0,2,3,3,2,0,2,2,43,1,1,2,1,2,0,1,0,1,1,2,11,1
